OrderNum,EmpID ,Employee Name,Employee Job Title,Sales Region,OrderDate,OrderType,CustomerType,CustID,CustName,CustState,ProdCategory,ProdNumber,ProdName,Quantity,Price,Order Total
1104829,900016111,Edward Loveless,Sales Associate I,N Central West,11/9/2019,Retail,Business,1815,Breitenberg Inc,Montana,Olive Oil,OO204,Lemon Extra Virgin Olive Oil 2pk,1,45,45
1105086,900016111,Edward Loveless,Sales Associate I,N Central West,12/16/2019,Retail,Individual,3302,Boyce Sorton,North Dakota,Gift Basket,GB105,Chili EVOO Gift Basket,2,75,150
1105120,900016111,Edward Loveless,Sales Associate I,N Central West,12/22/2019,Retail,Individual,3544,Chaunce Pardi,South Dakota,Olive Oil,OO305,Extra Virgin Olive Oil - Trio 3pk,1,70,70
1105189,900016111,Edward Loveless,Sales Associate I,N Central West,1/1/2020,Retail,Individual,4126,Beulah Lorey,North Dakota,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,3,45,135
1105277,900016111,Edward Loveless,Sales Associate I,N Central West,1/13/2020,Retail,Business,1815,Breitenberg Inc,Montana,Bath products,BP501,Vanilla and Olive Bath Salts,1,8.5,8.5
1105314,900016111,Edward Loveless,Sales Associate I,N Central West,1/19/2020,Retail,Individual,1557,Shelby O' Concannon,Nebraska,Gift Basket,GB106,Basil EVOO Gift Basket,1,75,75
1105363,900016111,Edward Loveless,Sales Associate I,N Central West,1/27/2020,Retail,Individual,3656,Nona Clandillon,Nebraska,Olive Oil,OO301,Extra Virgin Olive Oil - Bold,2,24.5,49
1105455,900016111,Edward Loveless,Sales Associate I,N Central West,2/9/2020,Retail,Individual,1168,Zonda Poolman,North Dakota,Olive Oil,OO308,Basil Extra Virgin Olive Oil,1,26,26
1105573,900016111,Edward Loveless,Sales Associate I,N Central West,2/26/2020,Retail,Individual,1160,Chase Watson,Nebraska,Olive Oil,OO202,Extra Virgin Olive Oil - Medium 2pk,3,16.75,50.25
1105572,900016111,Edward Loveless,Sales Associate I,N Central West,2/26/2020,Retail,Individual,1986,Bail MacKintosh,Nebraska,Olive Oil,OO603,Extra Virgin Olive Oil - Delicate 6pk,4,114,456
1105596,900016111,Edward Loveless,Sales Associate I,N Central West,3/1/2020,Retail,Individual,3084,Bernardine McCarthy,North Dakota,Olive Oil,OO605,Chili Extra Virgin Olive Oil 6pk,4,123,492
1105633,900016111,Edward Loveless,Sales Associate I,N Central West,3/7/2020,Retail,Individual,1591,Em Heatherington,Nebraska,Olive Oil,OO302,Chili Extra Virgin Olive Oil,3,26,78
1105807,900016111,Edward Loveless,Sales Associate I,N Central West,3/29/2020,Retail,Individual,2185,Karlie Esel,Montana,Bath products,BP505,Vanilla and Olive Oil Lotion,4,9.99,39.96
1105873,900016111,Edward Loveless,Sales Associate I,N Central West,4/8/2020,Retail,Individual,1510,Halley Brisley,Nebraska,Gift Basket,GB105,Chili EVOO Gift Basket,2,75,150
1105874,900016111,Edward Loveless,Sales Associate I,N Central West,4/9/2020,Retail,Individual,3544,Chaunce Pardi,South Dakota,Olive Oil,OO602,Extra Virgin Olive Oil - Medium 6pk,2,114,228
1106027,900016111,Edward Loveless,Sales Associate I,N Central West,5/4/2020,Retail,Individual,4126,Beulah Lorey,North Dakota,Bath products,BP500,Vanilla and Olive Oil Body Soap,4,7.45,29.8
1106098,900016111,Edward Loveless,Sales Associate I,N Central West,5/13/2020,Retail,Individual,2350,Ailee Chantrell,Nebraska,Bath products,BP303,Mandarin and Olive Oil Bar Soap,3,5.99,17.97
1106116,900016111,Edward Loveless,Sales Associate I,N Central West,5/16/2020,Retail,Individual,2053,Buiron Haycock,South Dakota,Bath products,BP100,Lavender and Olive Body Soap,3,7.45,22.35
1106352,900016111,Edward Loveless,Sales Associate I,N Central West,6/18/2020,Retail,Individual,1160,Chase Watson,Nebraska,Bath products,BP302,Mandarin and Olive Candle,1,6.99,6.99
1106381,900016111,Edward Loveless,Sales Associate I,N Central West,6/22/2020,Retail,Individual,1248,Sauveur Sein,Nebraska,Bath products,BP401,Assorted Olive Oil Bar Soap - 3 pk,1,14.5,14.5
1106436,900016111,Edward Loveless,Sales Associate I,N Central West,6/29/2020,Wholesale,Business,2000,Bergstrom Group,Nebraska,Bath products,BP301,Mandarin and Olive Bath Salts,11,8.5,93.5
1106460,900016111,Edward Loveless,Sales Associate I,N Central West,7/2/2020,Retail,Individual,2053,Buiron Haycock,South Dakota,Olive Oil,OO304,Extra Virgin Olive Oil - Medium,2,24.5,49
1106495,900016111,Edward Loveless,Sales Associate I,N Central West,7/6/2020,Retail,Individual,1510,Halley Brisley,Nebraska,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,4,234,936
1106505,900016111,Edward Loveless,Sales Associate I,N Central West,7/7/2020,Retail,Individual,1557,Shelby O' Concannon,Nebraska,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,1,234,234
1106533,900016111,Edward Loveless,Sales Associate I,N Central West,7/10/2020,Retail,Individual,1823,Roderick Winship,South Dakota,Gift Basket,GB300,Deluxe Bath Gift Basket,4,115,460
1106563,900016111,Edward Loveless,Sales Associate I,N Central West,7/14/2020,Retail,Individual,3302,Boyce Sorton,North Dakota,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,1,234,234
1106612,900016111,Edward Loveless,Sales Associate I,N Central West,7/20/2020,Retail,Individual,2350,Ailee Chantrell,Nebraska,Olive Oil,OO603,Extra Virgin Olive Oil - Delicate 6pk,2,114,228
1106628,900016111,Edward Loveless,Sales Associate I,N Central West,7/21/2020,Wholesale,Business,2000,Bergstrom Group,Nebraska,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,3,234,702
1106621,900016111,Edward Loveless,Sales Associate I,N Central West,7/21/2020,Retail,Individual,2956,Allsun Hattersley,Nebraska,Olive Oil,OO606,Basil Extra Virgin Olive Oil 6pk,4,123,492
1106692,900016111,Edward Loveless,Sales Associate I,N Central West,7/30/2020,Retail,Individual,3602,Reynolds Landeaux,Wyoming,Olive Oil,OO200,Extra Virgin Olive Oil - Bold 2pk,3,17.5,52.5
1106760,900016111,Edward Loveless,Sales Associate I,N Central West,8/9/2020,Retail,Individual,2312,Willard Humber,South Dakota,Olive Oil,OO200,Extra Virgin Olive Oil - Bold 2pk,4,17.5,70
1106847,900016111,Edward Loveless,Sales Associate I,N Central West,8/20/2020,Retail,Individual,2053,Buiron Haycock,South Dakota,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,1,234,234
1106864,900016111,Edward Loveless,Sales Associate I,N Central West,8/23/2020,Retail,Individual,3656,Nona Clandillon,Nebraska,Bath products,BP102,Lavender and Olive Candle,1,6.99,6.99
1106989,900016111,Edward Loveless,Sales Associate I,N Central West,9/9/2020,Retail,Individual,2832,Pascal Leber,Montana,Gift Basket,GB104,Garlic EVOO Gift Basket,4,75,300
1107169,900016111,Edward Loveless,Sales Associate I,N Central West,10/7/2020,Retail,Individual,3256,Brinna Abramovitz,South Dakota,Bath products,BP401,Assorted Olive Oil Bar Soap - 3 pk,4,14.5,58
1107175,900016111,Edward Loveless,Sales Associate I,N Central West,10/8/2020,Retail,Individual,3084,Bernardine McCarthy,North Dakota,Bath products,BP503,Vanilla and Olive Oil Bar Soap,1,5.99,5.99
1107190,900016111,Edward Loveless,Sales Associate I,N Central West,10/10/2020,Retail,Individual,1169,Simeon Demkowicz,Nebraska,Gift Basket,GB103,Lemon EVOO Gift Basket,2,75,150
1107389,900016111,Edward Loveless,Sales Associate I,N Central West,11/9/2020,Retail,Individual,1823,Roderick Winship,South Dakota,Bath products,BP501,Vanilla and Olive Bath Salts,2,8.5,17
1107511,900016111,Edward Loveless,Sales Associate I,N Central West,11/24/2020,Wholesale,Business,2000,Bergstrom Group,Nebraska,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,4,234,936
1107890,900016111,Edward Loveless,Sales Associate I,N Central West,1/15/2021,Retail,Individual,3913,Myriam Ravenscroftt,Nebraska,Gift Basket,GB301,Scented Olive Oil Candle Gift Basket,3,19.5,58.5
1107885,900016111,Edward Loveless,Sales Associate I,N Central West,1/15/2021,Retail,Individual,3987,Gwyneth Goodere,Nebraska,Olive Oil,OO607,Garlic Extra Virgin Olive Oil 6pk,1,123,123
1102872,900011701,Georgia Eddowes,Sales Representative,Southeast,2/1/2019,Retail,Individual,3522,Eugenia Heindl,South Carolina,Olive Oil,OO302,Chili Extra Virgin Olive Oil,2,26,52
1102900,900011701,Georgia Eddowes,Sales Representative,Southeast,2/6/2019,Retail,Individual,1251,Odelia Halbard,Alabama,Bath products,BP505,Vanilla and Olive Oil Lotion,1,9.99,9.99
1102947,900011701,Georgia Eddowes,Sales Representative,Southeast,2/11/2019,Retail,Individual,3016,Eldridge O' Molan,Florida,Olive Oil,OO604,Extra Virgin Olive Oil - Trio 6pk,3,114,342
1103020,900011701,Georgia Eddowes,Sales Representative,Southeast,2/20/2019,Retail,Individual,3964,Ethel Woolforde,Florida,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,3,234,702
1103042,900011701,Georgia Eddowes,Sales Representative,Southeast,2/23/2019,Retail,Individual,2962,Jorgan Gregh,Florida,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,1,234,234
1103088,900011701,Georgia Eddowes,Sales Representative,Southeast,3/6/2019,Wholesale,Business,3595,Bode LLC,Florida,Olive Oil,OO607,Garlic Extra Virgin Olive Oil 6pk,9,123,1107
1103098,900011701,Georgia Eddowes,Sales Representative,Southeast,3/8/2019,Retail,Individual,3189,Dara Preble,Alabama,Olive Oil,OO608,Rosemary Extra Virgin Olive Oil 6pk,4,123,492
1103116,900011701,Georgia Eddowes,Sales Representative,Southeast,3/11/2019,Retail,Individual,3189,Dara Preble,Alabama,Olive Oil,OO602,Extra Virgin Olive Oil - Medium 6pk,4,114,456
1103139,900011701,Georgia Eddowes,Sales Representative,Southeast,3/15/2019,Retail,Individual,2962,Jorgan Gregh,Florida,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,2,234,468
1103147,900011701,Georgia Eddowes,Sales Representative,Southeast,3/16/2019,Wholesale,Business,3192,Nienow Group,Florida,Olive Oil,OO303,Extra Virgin Olive Oil - Delicate,12,24.5,294
1103216,900011701,Georgia Eddowes,Sales Representative,Southeast,3/23/2019,Retail,Individual,2233,Carlyn Syce,Alabama,Olive Oil,OO302,Chili Extra Virgin Olive Oil,2,26,52
1103292,900011701,Georgia Eddowes,Sales Representative,Southeast,4/5/2019,Retail,Individual,1628,Velvet Blackwood,Georgia,Bath products,BP503,Vanilla and Olive Oil Bar Soap,2,5.99,11.98
1103332,900011701,Georgia Eddowes,Sales Representative,Southeast,4/9/2019,Retail,Individual,1967,Trudy Leishman,Florida,Gift Basket,GB104,Garlic EVOO Gift Basket,4,75,300
1103448,900011701,Georgia Eddowes,Sales Representative,Southeast,4/26/2019,Retail,Individual,3021,Tracie Grayston,Georgia,Olive Oil,OO202,Extra Virgin Olive Oil - Medium 2pk,2,16.75,33.5
1103488,900011701,Georgia Eddowes,Sales Representative,Southeast,4/29/2019,Wholesale,Business,3081,Bernier Inc,Alabama,Olive Oil,OO301,Extra Virgin Olive Oil - Bold,2,24.5,49
1103676,900011701,Georgia Eddowes,Sales Representative,Southeast,5/26/2019,Retail,Individual,1251,Odelia Halbard,Alabama,Bath products,BP501,Vanilla and Olive Bath Salts,4,8.5,34
1103703,900011701,Georgia Eddowes,Sales Representative,Southeast,5/30/2019,Wholesale,Business,3081,Bernier Inc,Alabama,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,7,234,1638
1103713,900011701,Georgia Eddowes,Sales Representative,Southeast,6/2/2019,Retail,Individual,1166,Kimberley Knapton,Florida,Olive Oil,OO603,Extra Virgin Olive Oil - Delicate 6pk,2,114,228
1103719,900011701,Georgia Eddowes,Sales Representative,Southeast,6/3/2019,Wholesale,Business,1443,Muller LLC,Georgia,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,9,234,2106
1103737,900011701,Georgia Eddowes,Sales Representative,Southeast,6/6/2019,Retail,Individual,1915,Ignacius Snalum,Georgia,Bath products,BP305,Mandarin and Olive Oil Lotion,4,9.99,39.96
1103776,900011701,Georgia Eddowes,Sales Representative,Southeast,6/12/2019,Retail,Individual,3189,Dara Preble,Alabama,Olive Oil,OO604,Extra Virgin Olive Oil - Trio 6pk,3,114,342
1103806,900011701,Georgia Eddowes,Sales Representative,Southeast,6/16/2019,Retail,Individual,1315,Grady Shand,Florida,Bath products,BP305,Mandarin and Olive Oil Lotion,4,9.99,39.96
1103812,900011701,Georgia Eddowes,Sales Representative,Southeast,6/17/2019,Retail,Individual,2233,Carlyn Syce,Alabama,Olive Oil,OO207,Basil Extra Virgin Olive Oil 2pk,4,45,180
1103838,900011701,Georgia Eddowes,Sales Representative,Southeast,6/19/2019,Retail,Individual,3522,Eugenia Heindl,South Carolina,Bath products,BP300,Mandarin and Olive Body Soap,4,7.45,29.8
1103849,900011701,Georgia Eddowes,Sales Representative,Southeast,6/21/2019,Wholesale,Business,1443,Muller LLC,Georgia,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,14,234,3276
1103899,900011701,Georgia Eddowes,Sales Representative,Southeast,6/28/2019,Retail,Individual,3262,Cassaundra Laurenzi,Florida,Gift Basket,GB105,Chili EVOO Gift Basket,1,75,75
1103900,900011701,Georgia Eddowes,Sales Representative,Southeast,6/28/2019,Retail,Individual,2645,Eada Andrejevic,Alabama,Gift Basket,GB104,Garlic EVOO Gift Basket,3,75,225
1104002,900011701,Georgia Eddowes,Sales Representative,Southeast,7/11/2019,Retail,Individual,1793,Henrieta Geeraert,Florida,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,1,234,234
1104071,900011701,Georgia Eddowes,Sales Representative,Southeast,7/21/2019,Retail,Individual,1999,Alameda MacElroy,Florida,Olive Oil,OO201,Extra Virgin Olive Oil - Delicate 2pk,3,45,135
1104105,900011701,Georgia Eddowes,Sales Representative,Southeast,7/26/2019,Retail,Individual,2616,Kirby Brownlea,South Carolina,Olive Oil,OO308,Basil Extra Virgin Olive Oil,4,26,104
1104133,900011701,Georgia Eddowes,Sales Representative,Southeast,7/29/2019,Wholesale,Business,3595,Bode LLC,Florida,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,1,234,234
1104137,900011701,Georgia Eddowes,Sales Representative,Southeast,7/30/2019,Retail,Individual,3016,Eldridge O' Molan,Florida,Gift Basket,GB102,Rosmary EVOO Gift Basket,2,75,150
1104167,900011701,Georgia Eddowes,Sales Representative,Southeast,8/4/2019,Retail,Individual,3629,Dionisio Van Giffen,Florida,Bath products,BP301,Mandarin and Olive Bath Salts,3,8.5,25.5
1104223,900011701,Georgia Eddowes,Sales Representative,Southeast,8/13/2019,Retail,Individual,1477,Cary Basterfield,South Carolina,Olive Oil,OO602,Extra Virgin Olive Oil - Medium 6pk,3,114,342
1104342,900011701,Georgia Eddowes,Sales Representative,Southeast,8/29/2019,Retail,Individual,3964,Ethel Woolforde,Florida,Olive Oil,OO203,Garlic Extra Virgin Olive Oil 2pk,4,45,180
1104373,900011701,Georgia Eddowes,Sales Representative,Southeast,9/2/2019,Wholesale,Business,3520,Waters Group,Florida,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,5,234,1170
1104379,900011701,Georgia Eddowes,Sales Representative,Southeast,9/3/2019,Retail,Individual,3579,Marie-jeanne Fryett,Florida,Gift Basket,GB106,Basil EVOO Gift Basket,2,75,150
1104407,900011701,Georgia Eddowes,Sales Representative,Southeast,9/8/2019,Retail,Individual,1793,Henrieta Geeraert,Florida,Olive Oil,OO603,Extra Virgin Olive Oil - Delicate 6pk,4,114,456
1104469,900011701,Georgia Eddowes,Sales Representative,Southeast,9/17/2019,Retail,Individual,2845,Giffy Douglas,Alabama,Olive Oil,OO202,Extra Virgin Olive Oil - Medium 2pk,2,16.75,33.5
1104463,900011701,Georgia Eddowes,Sales Representative,Southeast,9/17/2019,Retail,Individual,3248,Franklin Grieswood,Florida,Bath products,BP503,Vanilla and Olive Oil Bar Soap,2,5.99,11.98
1104534,900011701,Georgia Eddowes,Sales Representative,Southeast,9/28/2019,Retail,Individual,1828,Malinde Proffer,Florida,Bath products,BP502,Vanilla and Olive Oil Candle,2,6.99,13.98
1104563,900011701,Georgia Eddowes,Sales Representative,Southeast,10/1/2019,Wholesale,Business,3595,Bode LLC,Florida,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,12,234,2808
1104571,900011701,Georgia Eddowes,Sales Representative,Southeast,10/3/2019,Retail,Individual,3746,Othilie Lakes,Florida,Bath products,BP301,Mandarin and Olive Bath Salts,4,8.5,34
1104604,900011701,Georgia Eddowes,Sales Representative,Southeast,10/8/2019,Retail,Individual,3304,Roger Gilbee,Alabama,Bath products,BP305,Mandarin and Olive Oil Lotion,3,9.99,29.97
1104842,900011701,Georgia Eddowes,Sales Representative,Southeast,11/11/2019,Retail,Individual,3522,Eugenia Heindl,South Carolina,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,3,234,702
1104923,900011701,Georgia Eddowes,Sales Representative,Southeast,11/23/2019,Retail,Individual,2758,Tadd Ind,Florida,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,1,234,234
1104940,900011701,Georgia Eddowes,Sales Representative,Southeast,11/25/2019,Retail,Individual,3942,Toddie Burch,Florida,Gift Basket,GB105,Chili EVOO Gift Basket,1,75,75
1105020,900011701,Georgia Eddowes,Sales Representative,Southeast,12/5/2019,Wholesale,Business,3081,Bernier Inc,Alabama,Bath products,BP501,Vanilla and Olive Bath Salts,14,8.5,119
1105152,900011701,Georgia Eddowes,Sales Representative,Southeast,12/27/2019,Retail,Individual,3629,Dionisio Van Giffen,Florida,Olive Oil,OO609,Lemon Extra Virgin Olive Oil 6pk,2,123,246
1105149,900011701,Georgia Eddowes,Sales Representative,Southeast,12/27/2019,Retail,Individual,2845,Giffy Douglas,Alabama,Olive Oil,OO202,Extra Virgin Olive Oil - Medium 2pk,2,16.75,33.5
1105156,900011701,Georgia Eddowes,Sales Representative,Southeast,12/28/2019,Retail,Individual,1967,Trudy Leishman,Florida,Olive Oil,OO305,Extra Virgin Olive Oil - Trio 3pk,2,70,140
1105190,900011701,Georgia Eddowes,Sales Representative,Southeast,1/1/2020,Retail,Individual,3629,Dionisio Van Giffen,Florida,Gift Basket,GB302,Scented Olive Oil Bath Soap Gift Basket,4,45,180
1105265,900011701,Georgia Eddowes,Sales Representative,Southeast,1/11/2020,Retail,Individual,1315,Grady Shand,Florida,Olive Oil,OO203,Garlic Extra Virgin Olive Oil 2pk,2,45,90
1105268,900011701,Georgia Eddowes,Sales Representative,Southeast,1/12/2020,Retail,Individual,1315,Grady Shand,Florida,Bath products,BP501,Vanilla and Olive Bath Salts,1,8.5,8.5
1105278,900011701,Georgia Eddowes,Sales Representative,Southeast,1/13/2020,Retail,Individual,3248,Franklin Grieswood,Florida,Bath products,BP502,Vanilla and Olive Oil Candle,2,6.99,13.98
1105352,900011701,Georgia Eddowes,Sales Representative,Southeast,1/25/2020,Retail,Individual,1327,Morgen Meneer,Florida,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,1,234,234
1105367,900011701,Georgia Eddowes,Sales Representative,Southeast,1/27/2020,Retail,Individual,3861,Silvano Twinterman,Georgia,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,4,26,104
1105373,900011701,Georgia Eddowes,Sales Representative,Southeast,1/28/2020,Retail,Individual,3690,Carney Shenton,Georgia,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,4,30,120
1105386,900011701,Georgia Eddowes,Sales Representative,Southeast,1/30/2020,Retail,Individual,1493,Elston Littleproud,South Carolina,Bath products,BP401,Assorted Olive Oil Bar Soap - 3 pk,1,14.5,14.5
1105421,900011701,Georgia Eddowes,Sales Representative,Southeast,2/3/2020,Retail,Individual,1493,Elston Littleproud,South Carolina,Olive Oil,OO608,Rosemary Extra Virgin Olive Oil 6pk,1,123,123
1105471,900011701,Georgia Eddowes,Sales Representative,Southeast,2/11/2020,Wholesale,Business,3520,Waters Group,Florida,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,2,234,468
1105481,900011701,Georgia Eddowes,Sales Representative,Southeast,2/13/2020,Retail,Individual,1628,Velvet Blackwood,Georgia,Bath products,BP100,Lavender and Olive Body Soap,3,7.45,22.35
1105493,900011701,Georgia Eddowes,Sales Representative,Southeast,2/14/2020,Retail,Individual,1505,Bennie Petera,Georgia,Olive Oil,OO202,Extra Virgin Olive Oil - Medium 2pk,3,16.75,50.25
1105488,900011701,Georgia Eddowes,Sales Representative,Southeast,2/14/2020,Retail,Individual,1915,Ignacius Snalum,Georgia,Olive Oil,OO606,Basil Extra Virgin Olive Oil 6pk,1,123,123
1105519,900011701,Georgia Eddowes,Sales Representative,Southeast,2/18/2020,Retail,Individual,1522,Karlotte Banbridge,Florida,Bath products,BP101,Lavender and Olive Bath Salts,2,8.5,17
1105579,900011701,Georgia Eddowes,Sales Representative,Southeast,2/27/2020,Retail,Individual,3690,Carney Shenton,Georgia,Olive Oil,OO201,Extra Virgin Olive Oil - Delicate 2pk,1,45,45
1105619,900011701,Georgia Eddowes,Sales Representative,Southeast,3/5/2020,Retail,Individual,1166,Kimberley Knapton,Florida,Bath products,BP301,Mandarin and Olive Bath Salts,4,8.5,34
1105631,900011701,Georgia Eddowes,Sales Representative,Southeast,3/6/2020,Retail,Individual,3304,Roger Gilbee,Alabama,Bath products,BP502,Vanilla and Olive Oil Candle,2,6.99,13.98
1105667,900011701,Georgia Eddowes,Sales Representative,Southeast,3/11/2020,Retail,Individual,3861,Silvano Twinterman,Georgia,Olive Oil,OO301,Extra Virgin Olive Oil - Bold,4,24.5,98
1105752,900011701,Georgia Eddowes,Sales Representative,Southeast,3/22/2020,Retail,Individual,2645,Eada Andrejevic,Alabama,Bath products,BP303,Mandarin and Olive Oil Bar Soap,2,5.99,11.98
1105825,900011701,Georgia Eddowes,Sales Representative,Southeast,4/1/2020,Retail,Individual,1631,Aurore Clampe,Georgia,Olive Oil,OO202,Extra Virgin Olive Oil - Medium 2pk,2,16.75,33.5
1105933,900011701,Georgia Eddowes,Sales Representative,Southeast,4/19/2020,Retail,Individual,1992,Dido Thomazet,Georgia,Olive Oil,OO302,Chili Extra Virgin Olive Oil,3,26,78
1106008,900011701,Georgia Eddowes,Sales Representative,Southeast,5/2/2020,Wholesale,Business,3595,Bode LLC,Florida,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,1,234,234
1106117,900011701,Georgia Eddowes,Sales Representative,Southeast,5/16/2020,Retail,Individual,2271,Pat Wallwork,Georgia,Gift Basket,GB101,Infused EVOO Gift Basket,4,75,300
1106268,900011701,Georgia Eddowes,Sales Representative,Southeast,6/6/2020,Retail,Individual,3262,Cassaundra Laurenzi,Florida,Bath products,BP401,Assorted Olive Oil Bar Soap - 3 pk,2,14.5,29
1106298,900011701,Georgia Eddowes,Sales Representative,Southeast,6/10/2020,Retail,Individual,1706,Amy Kelwaybamber,Florida,Gift Basket,GB304,Scented Olive Oil Bath Salts Gift Basket,1,35,35
1106306,900011701,Georgia Eddowes,Sales Representative,Southeast,6/11/2020,Retail,Individual,2645,Eada Andrejevic,Alabama,Olive Oil,OO606,Basil Extra Virgin Olive Oil 6pk,3,123,369
1106311,900011701,Georgia Eddowes,Sales Representative,Southeast,6/11/2020,Retail,Individual,1851,Margaux Danielis,Georgia,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,1,234,234
1106501,900011701,Georgia Eddowes,Sales Representative,Southeast,7/6/2020,Retail,Individual,1477,Cary Basterfield,South Carolina,Olive Oil,OO307,Rosemary Extra Virgin Olive Oil,4,26,104
1106509,900011701,Georgia Eddowes,Sales Representative,Southeast,7/7/2020,Retail,Individual,1531,Turner Bodocs,South Carolina,Olive Oil,OO607,Garlic Extra Virgin Olive Oil 6pk,4,123,492
1106526,900011701,Georgia Eddowes,Sales Representative,Southeast,7/9/2020,Retail,Individual,1992,Dido Thomazet,Georgia,Olive Oil,OO607,Garlic Extra Virgin Olive Oil 6pk,2,123,246
1106601,900011701,Georgia Eddowes,Sales Representative,Southeast,7/18/2020,Wholesale,Business,3192,Nienow Group,Florida,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,10,45,450
1106608,900011701,Georgia Eddowes,Sales Representative,Southeast,7/19/2020,Wholesale,Business,1608,Rowe LLC,Florida,Olive Oil,OO608,Rosemary Extra Virgin Olive Oil 6pk,13,123,1599
1106623,900011701,Georgia Eddowes,Sales Representative,Southeast,7/21/2020,Retail,Individual,2845,Giffy Douglas,Alabama,Bath products,BP503,Vanilla and Olive Oil Bar Soap,3,5.99,17.97
1106640,900011701,Georgia Eddowes,Sales Representative,Southeast,7/24/2020,Retail,Individual,3304,Roger Gilbee,Alabama,Olive Oil,OO609,Lemon Extra Virgin Olive Oil 6pk,2,123,246
1106646,900011701,Georgia Eddowes,Sales Representative,Southeast,7/25/2020,Retail,Individual,3738,Lotti McCuis,Georgia,Olive Oil,OO605,Chili Extra Virgin Olive Oil 6pk,1,123,123
1106676,900011701,Georgia Eddowes,Sales Representative,Southeast,7/28/2020,Retail,Individual,1522,Karlotte Banbridge,Florida,Olive Oil,OO305,Extra Virgin Olive Oil - Trio 3pk,2,70,140
1106739,900011701,Georgia Eddowes,Sales Representative,Southeast,8/6/2020,Retail,Individual,2233,Carlyn Syce,Alabama,Olive Oil,OO202,Extra Virgin Olive Oil - Medium 2pk,4,16.75,67
1106772,900011701,Georgia Eddowes,Sales Representative,Southeast,8/11/2020,Retail,Individual,1531,Turner Bodocs,South Carolina,Olive Oil,OO602,Extra Virgin Olive Oil - Medium 6pk,1,114,114
1106835,900011701,Georgia Eddowes,Sales Representative,Southeast,8/19/2020,Retail,Individual,1992,Dido Thomazet,Georgia,Gift Basket,GB104,Garlic EVOO Gift Basket,4,75,300
1106926,900011701,Georgia Eddowes,Sales Representative,Southeast,9/2/2020,Retail,Individual,1505,Bennie Petera,Georgia,Olive Oil,OO204,Lemon Extra Virgin Olive Oil 2pk,1,45,45
1106932,900011701,Georgia Eddowes,Sales Representative,Southeast,9/2/2020,Retail,Individual,3606,Lucien Wakeford,South Carolina,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,2,234,468
1107008,900011701,Georgia Eddowes,Sales Representative,Southeast,9/14/2020,Retail,Individual,3579,Marie-jeanne Fryett,Florida,Gift Basket,GB100,Organic EVOO Gift Basket,4,70,280
1107064,900011701,Georgia Eddowes,Sales Representative,Southeast,9/21/2020,Wholesale,Business,1608,Rowe LLC,Florida,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,9,234,2106
1107162,900011701,Georgia Eddowes,Sales Representative,Southeast,10/6/2020,Retail,Individual,3942,Toddie Burch,Florida,Bath products,BP505,Vanilla and Olive Oil Lotion,3,9.99,29.97
1107201,900011701,Georgia Eddowes,Sales Representative,Southeast,10/12/2020,Retail,Individual,1219,Norris Maven,Florida,Olive Oil,OO121,Extra Virgin Olive Oil - Medium 12 pk,2,19.5,39
1107261,900011701,Georgia Eddowes,Sales Representative,Southeast,10/20/2020,Retail,Individual,3738,Lotti McCuis,Georgia,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,3,234,702
1107255,900011701,Georgia Eddowes,Sales Representative,Southeast,10/20/2020,Retail,Individual,1631,Aurore Clampe,Georgia,Bath products,BP101,Lavender and Olive Bath Salts,1,8.5,8.5
1107285,900011701,Georgia Eddowes,Sales Representative,Southeast,10/23/2020,Retail,Individual,3746,Othilie Lakes,Florida,Bath products,BP101,Lavender and Olive Bath Salts,2,8.5,17
