OrderNum,EmpID ,Employee Name,Employee Job Title,Sales Region,OrderDate,OrderType,CustomerType,CustID,CustName,CustState,ProdCategory,ProdNumber,ProdName,Quantity,Price,Order Total
1104391,900013649,John Ashwin,Senior Sales Representative,Central East,2019-09-05,Retail,Individual,3880,Rae Gentil,Tennessee,Bath products,BP105,Lavender and Olive Oil Lotion,4,9.99,39.96
1104416,900013649,John Ashwin,Senior Sales Representative,Central East,2019-09-09,Retail,Individual,3938,Moises Wasiel,District of Columbia,Gift Basket,GB102,Rosmary EVOO Gift Basket,4,75.0,300.0
1104415,900013649,John Ashwin,Senior Sales Representative,Central East,2019-09-09,Retail,Individual,1863,Arlena Hollyland,North Carolina,Olive Oil,OO308,Basil Extra Virgin Olive Oil,2,26.0,52.0
1104424,900013649,John Ashwin,Senior Sales Representative,Central East,2019-09-10,Retail,Individual,3577,Zora Rossetti,District of Columbia,Gift Basket,GB302,Scented Olive Oil Bath Soap Gift Basket,2,45.0,90.0
1104456,900013649,John Ashwin,Senior Sales Representative,Central East,2019-09-15,Retail,Individual,3608,Fey Grinikhinov,Virginia,Gift Basket,GB103,Lemon EVOO Gift Basket,1,75.0,75.0
1104485,900013649,John Ashwin,Senior Sales Representative,Central East,2019-09-20,Retail,Individual,1142,Ursula Logsdale,Tennessee,Olive Oil,OO602,Extra Virgin Olive Oil - Medium 6pk,1,114.0,114.0
1104567,900013649,John Ashwin,Senior Sales Representative,Central East,2019-10-02,Retail,Individual,2960,Jenda Wiley,West Virginia,Olive Oil,OO604,Extra Virgin Olive Oil - Trio 6pk,2,114.0,228.0
1104574,900013649,John Ashwin,Senior Sales Representative,Central East,2019-10-03,Retail,Individual,2303,Sheilah Proger,Kentucky,Bath products,BP103,Lavender and Olive Oil Bar Soap,2,5.99,11.98
1104622,900013649,John Ashwin,Senior Sales Representative,Central East,2019-10-11,Retail,Individual,3255,Ronnie Duckhouse,District of Columbia,Bath products,BP300,Mandarin and Olive Body Soap,1,7.45,7.45
1104636,900013649,John Ashwin,Senior Sales Representative,Central East,2019-10-13,Retail,Individual,4106,Adair Vanyukhin,Tennessee,Bath products,BP101,Lavender and Olive Bath Salts,2,8.5,17.0
1104641,900013649,John Ashwin,Senior Sales Representative,Central East,2019-10-14,Retail,Business,1112,Baumbach Inc,Virginia,Olive Oil,OO603,Extra Virgin Olive Oil - Delicate 6pk,2,114.0,228.0
1104705,900013649,John Ashwin,Senior Sales Representative,Central East,2019-10-22,Retail,Individual,3524,Wilt Clampton,Tennessee,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,2,234.0,468.0
1104722,900013649,John Ashwin,Senior Sales Representative,Central East,2019-10-25,Retail,Individual,3331,Glenine Bruniges,North Carolina,Olive Oil,OO301,Extra Virgin Olive Oil - Bold,4,24.5,98.0
1104874,900013649,John Ashwin,Senior Sales Representative,Central East,2019-11-16,Retail,Individual,2913,Lurline Fannin,Virginia,Olive Oil,OO305,Extra Virgin Olive Oil - Trio 3pk,3,70.0,210.0
1104898,900013649,John Ashwin,Senior Sales Representative,Central East,2019-11-19,Wholesale,Business,2421,Kuhic Group,Virginia,Olive Oil,OO121,Extra Virgin Olive Oil - Medium 12 pk,7,19.5,136.5
1104929,900013649,John Ashwin,Senior Sales Representative,Central East,2019-11-23,Retail,Individual,2907,Fairlie Patesel,West Virginia,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,3,234.0,702.0
1105000,900013649,John Ashwin,Senior Sales Representative,Central East,2019-12-03,Retail,Individual,1208,Adoree Brushneen,Virginia,Olive Oil,OO603,Extra Virgin Olive Oil - Delicate 6pk,1,114.0,114.0
1105054,900013649,John Ashwin,Senior Sales Representative,Central East,2019-12-11,Retail,Individual,3894,Wilmer Ahmed,West Virginia,Bath products,BP505,Vanilla and Olive Oil Lotion,2,9.99,19.98
1105071,900013649,John Ashwin,Senior Sales Representative,Central East,2019-12-14,Wholesale,Business,2151,Keeling Inc,Virginia,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,5,234.0,1170.0
1105072,900013649,John Ashwin,Senior Sales Representative,Central East,2019-12-14,Wholesale,Business,1138,Kunde Group,North Carolina,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,7,234.0,1638.0
1105114,900013649,John Ashwin,Senior Sales Representative,Central East,2019-12-20,Retail,Individual,1699,Bird Chittenden,District of Columbia,Bath products,BP504,Vanilla and Olive Oil Bar Soap 3pk,2,14.5,29.0
1105109,900013649,John Ashwin,Senior Sales Representative,Central East,2019-12-20,Retail,Individual,3212,Gaultiero Sweeting,Maryland,Olive Oil,OO308,Basil Extra Virgin Olive Oil,1,26.0,26.0
1105157,900013649,John Ashwin,Senior Sales Representative,Central East,2019-12-28,Wholesale,Business,1191,Metz Inc,Virginia,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,6,234.0,1404.0
1105165,900013649,John Ashwin,Senior Sales Representative,Central East,2019-12-28,Wholesale,Business,2151,Keeling Inc,Virginia,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,13,234.0,3042.0
1105167,900013649,John Ashwin,Senior Sales Representative,Central East,2019-12-29,Retail,Individual,3727,Isahella Bastock,Virginia,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,4,234.0,936.0
1105280,900013649,John Ashwin,Senior Sales Representative,Central East,2020-01-14,Retail,Individual,2542,Kalindi Brimblecomb,District of Columbia,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,1,234.0,234.0
1105322,900013649,John Ashwin,Senior Sales Representative,Central East,2020-01-20,Retail,Individual,2702,Ricky Hutchin,District of Columbia,Bath products,BP305,Mandarin and Olive Oil Lotion,2,9.99,19.98
1105337,900013649,John Ashwin,Senior Sales Representative,Central East,2020-01-22,Retail,Individual,2934,Harlen Phelan,North Carolina,Olive Oil,OO605,Chili Extra Virgin Olive Oil 6pk,1,123.0,123.0
1105448,900013649,John Ashwin,Senior Sales Representative,Central East,2020-02-07,Retail,Individual,3207,Darnall Berns,Virginia,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,2,234.0,468.0
1105474,900013649,John Ashwin,Senior Sales Representative,Central East,2020-02-12,Wholesale,Business,2698,Quigley Group,Kentucky,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,4,234.0,936.0
1105525,900013649,John Ashwin,Senior Sales Representative,Central East,2020-02-19,Retail,Individual,2208,Regine Christoffe,Maryland,Bath products,BP401,Assorted Olive Oil Bar Soap - 3 pk,4,14.5,58.0
1105547,900013649,John Ashwin,Senior Sales Representative,Central East,2020-02-23,Retail,Individual,2362,Trudy Plowman,North Carolina,Bath products,BP300,Mandarin and Olive Body Soap,4,7.45,29.8
1105562,900013649,John Ashwin,Senior Sales Representative,Central East,2020-02-25,Retail,Individual,3608,Fey Grinikhinov,Virginia,Gift Basket,GB101,Infused EVOO Gift Basket,4,75.0,300.0
1105581,900013649,John Ashwin,Senior Sales Representative,Central East,2020-02-28,Retail,Individual,1187,Benito Chitty,West Virginia,Bath products,BP401,Assorted Olive Oil Bar Soap - 3 pk,3,14.5,43.5
1105710,900013649,John Ashwin,Senior Sales Representative,Central East,2020-03-16,Retail,Individual,4035,Tamra Huett,West Virginia,Bath products,BP504,Vanilla and Olive Oil Bar Soap 3pk,4,14.5,58.0
1105730,900013649,John Ashwin,Senior Sales Representative,Central East,2020-03-20,Retail,Individual,2301,Leila Glabach,Virginia,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,1,234.0,234.0
1105762,900013649,John Ashwin,Senior Sales Representative,Central East,2020-03-24,Retail,Individual,1841,Hoyt Stainfield,Tennessee,Gift Basket,GB102,Rosmary EVOO Gift Basket,3,75.0,225.0
1105791,900013649,John Ashwin,Senior Sales Representative,Central East,2020-03-27,Retail,Individual,2907,Fairlie Patesel,West Virginia,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,3,234.0,702.0
1105800,900013649,John Ashwin,Senior Sales Representative,Central East,2020-03-28,Retail,Individual,2281,Cristabel Grzelak,Tennessee,Bath products,BP501,Vanilla and Olive Bath Salts,3,8.5,25.5
1105842,900013649,John Ashwin,Senior Sales Representative,Central East,2020-04-03,Retail,Individual,2065,Cathi Tierney,District of Columbia,Bath products,BP505,Vanilla and Olive Oil Lotion,1,9.99,9.99
1105847,900013649,John Ashwin,Senior Sales Representative,Central East,2020-04-04,Retail,Individual,1272,Giacinta Semered,District of Columbia,Gift Basket,GB104,Garlic EVOO Gift Basket,2,75.0,150.0
1105903,900013649,John Ashwin,Senior Sales Representative,Central East,2020-04-14,Retail,Individual,1178,Herbie Ottawell,Delaware,Gift Basket,GB303,Scented Olive Oil Lotion Gift Basket,1,27.0,27.0
1105908,900013649,John Ashwin,Senior Sales Representative,Central East,2020-04-15,Retail,Individual,1668,Joline Rapper,Virginia,Bath products,BP104,Lavender and Olive Oil Bar Soap 3pk,3,14.5,43.5
1105937,900013649,John Ashwin,Senior Sales Representative,Central East,2020-04-19,Retail,Individual,2913,Lurline Fannin,Virginia,Bath products,BP504,Vanilla and Olive Oil Bar Soap 3pk,4,14.5,58.0
1106043,900013649,John Ashwin,Senior Sales Representative,Central East,2020-05-08,Retail,Individual,1853,Berri Andrick,Virginia,Gift Basket,GB101,Infused EVOO Gift Basket,4,75.0,300.0
1106055,900013649,John Ashwin,Senior Sales Representative,Central East,2020-05-09,Retail,Individual,3933,Lea Poland,Kentucky,Olive Oil,OO204,Lemon Extra Virgin Olive Oil 2pk,2,45.0,90.0
1106133,900013649,John Ashwin,Senior Sales Representative,Central East,2020-05-17,Retail,Individual,2511,Lazaro Philip,Maryland,Gift Basket,GB304,Scented Olive Oil Bath Salts Gift Basket,4,35.0,140.0
1106131,900013649,John Ashwin,Senior Sales Representative,Central East,2020-05-17,Retail,Individual,2361,Daphene Torrecilla,North Carolina,Olive Oil,OO207,Basil Extra Virgin Olive Oil 2pk,4,45.0,180.0
1106140,900013649,John Ashwin,Senior Sales Representative,Central East,2020-05-18,Retail,Individual,3207,Darnall Berns,Virginia,Olive Oil,OO607,Garlic Extra Virgin Olive Oil 6pk,2,123.0,246.0
1106184,900013649,John Ashwin,Senior Sales Representative,Central East,2020-05-25,Retail,Individual,3940,Kahaleel Prium,Virginia,Olive Oil,OO202,Extra Virgin Olive Oil - Medium 2pk,1,16.75,16.75
1106207,900013649,John Ashwin,Senior Sales Representative,Central East,2020-05-29,Retail,Individual,1853,Berri Andrick,Virginia,Olive Oil,OO303,Extra Virgin Olive Oil - Delicate,3,24.5,73.5
1106223,900013649,John Ashwin,Senior Sales Representative,Central East,2020-05-31,Retail,Business,1112,Baumbach Inc,Virginia,Olive Oil,OO609,Lemon Extra Virgin Olive Oil 6pk,1,123.0,123.0
1106218,900013649,John Ashwin,Senior Sales Representative,Central East,2020-05-31,Retail,Individual,2904,Grazia Rasmus,District of Columbia,Olive Oil,OO602,Extra Virgin Olive Oil - Medium 6pk,2,114.0,228.0
1106327,900013649,John Ashwin,Senior Sales Representative,Central East,2020-06-13,Retail,Individual,2012,Margarette Tebbit,North Carolina,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,2,26.0,52.0
1106399,900013649,John Ashwin,Senior Sales Representative,Central East,2020-06-25,Retail,Individual,3255,Ronnie Duckhouse,District of Columbia,Olive Oil,OO202,Extra Virgin Olive Oil - Medium 2pk,2,16.75,33.5
1106410,900013649,John Ashwin,Senior Sales Representative,Central East,2020-06-26,Retail,Individual,2301,Leila Glabach,Virginia,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,2,234.0,468.0
1106418,900013649,John Ashwin,Senior Sales Representative,Central East,2020-06-27,Retail,Individual,1937,Gilles Okeshott,Virginia,Olive Oil,OO608,Rosemary Extra Virgin Olive Oil 6pk,3,123.0,369.0
1106429,900013649,John Ashwin,Senior Sales Representative,Central East,2020-06-28,Retail,Individual,2904,Grazia Rasmus,District of Columbia,Bath products,BP504,Vanilla and Olive Oil Bar Soap 3pk,2,14.5,29.0
1106437,900013649,John Ashwin,Senior Sales Representative,Central East,2020-06-29,Retail,Individual,2702,Ricky Hutchin,District of Columbia,Bath products,BP103,Lavender and Olive Oil Bar Soap,1,5.99,5.99
1106454,900013649,John Ashwin,Senior Sales Representative,Central East,2020-07-02,Retail,Individual,1453,Engelbert MacGoun,North Carolina,Gift Basket,GB106,Basil EVOO Gift Basket,1,75.0,75.0
1106535,900013649,John Ashwin,Senior Sales Representative,Central East,2020-07-11,Retail,Individual,3207,Darnall Berns,Virginia,Bath products,BP105,Lavender and Olive Oil Lotion,2,9.99,19.98
1106559,900013649,John Ashwin,Senior Sales Representative,Central East,2020-07-14,Retail,Individual,2299,Rickie Brumby,Virginia,Olive Oil,OO601,Extra Virgin Olive Oil - Bold 6pk,3,114.0,342.0
1106571,900013649,John Ashwin,Senior Sales Representative,Central East,2020-07-15,Retail,Individual,3255,Ronnie Duckhouse,District of Columbia,Bath products,BP300,Mandarin and Olive Body Soap,4,7.45,29.8
1106700,900013649,John Ashwin,Senior Sales Representative,Central East,2020-07-31,Wholesale,Business,1191,Metz Inc,Virginia,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,8,234.0,1872.0
1106730,900013649,John Ashwin,Senior Sales Representative,Central East,2020-08-05,Retail,Individual,1699,Bird Chittenden,District of Columbia,Bath products,BP104,Lavender and Olive Oil Bar Soap 3pk,3,14.5,43.5
1106765,900013649,John Ashwin,Senior Sales Representative,Central East,2020-08-10,Retail,Individual,3605,Fawnia Follacaro,Kentucky,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,2,45.0,90.0
1106867,900013649,John Ashwin,Senior Sales Representative,Central East,2020-08-24,Retail,Individual,1520,Maryellen Pirazzi,West Virginia,Bath products,BP503,Vanilla and Olive Oil Bar Soap,2,5.99,11.98
1106878,900013649,John Ashwin,Senior Sales Representative,Central East,2020-08-25,Retail,Individual,2361,Daphene Torrecilla,North Carolina,Olive Oil,OO200,Extra Virgin Olive Oil - Bold 2pk,2,17.5,35.0
1106898,900013649,John Ashwin,Senior Sales Representative,Central East,2020-08-28,Retail,Individual,4118,Dolph Pople,Virginia,Bath products,BP401,Assorted Olive Oil Bar Soap - 3 pk,1,14.5,14.5
1106955,900013649,John Ashwin,Senior Sales Representative,Central East,2020-09-05,Retail,Individual,1527,Tudor Walford,Kentucky,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,1,234.0,234.0
1106961,900013649,John Ashwin,Senior Sales Representative,Central East,2020-09-06,Wholesale,Business,2698,Quigley Group,Kentucky,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,11,234.0,2574.0
1106960,900013649,John Ashwin,Senior Sales Representative,Central East,2020-09-06,Retail,Business,1112,Baumbach Inc,Virginia,Bath products,BP300,Mandarin and Olive Body Soap,2,7.45,14.9
1106993,900013649,John Ashwin,Senior Sales Representative,Central East,2020-09-10,Retail,Individual,1955,Ermengarde Holleworth,Virginia,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,4,234.0,936.0
1107009,900013649,John Ashwin,Senior Sales Representative,Central East,2020-09-14,Retail,Individual,4045,Fredric Gibbs,Tennessee,Gift Basket,GB100,Organic EVOO Gift Basket,2,70.0,140.0
1107024,900013649,John Ashwin,Senior Sales Representative,Central East,2020-09-16,Retail,Individual,3331,Glenine Bruniges,North Carolina,Olive Oil,OO202,Extra Virgin Olive Oil - Medium 2pk,2,16.75,33.5
1107096,900013649,John Ashwin,Senior Sales Representative,Central East,2020-09-26,Retail,Individual,2065,Cathi Tierney,District of Columbia,Olive Oil,OO302,Chili Extra Virgin Olive Oil,4,26.0,104.0
1107105,900013649,John Ashwin,Senior Sales Representative,Central East,2020-09-27,Retail,Individual,4118,Dolph Pople,Virginia,Gift Basket,GB105,Chili EVOO Gift Basket,3,75.0,225.0
1107134,900013649,John Ashwin,Senior Sales Representative,Central East,2020-10-02,Retail,Individual,2303,Sheilah Proger,Kentucky,Gift Basket,GB100,Organic EVOO Gift Basket,3,70.0,210.0
1107153,900013649,John Ashwin,Senior Sales Representative,Central East,2020-10-05,Retail,Individual,3894,Wilmer Ahmed,West Virginia,Olive Oil,OO309,Garlic Extra Virgin Olive Oil,4,26.0,104.0
1107200,900013649,John Ashwin,Senior Sales Representative,Central East,2020-10-11,Wholesale,Business,2151,Keeling Inc,Virginia,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,12,234.0,2808.0
1107196,900013649,John Ashwin,Senior Sales Representative,Central East,2020-10-11,Retail,Individual,3524,Wilt Clampton,Tennessee,Gift Basket,GB301,Scented Olive Oil Candle Gift Basket,4,19.5,78.0
1107207,900013649,John Ashwin,Senior Sales Representative,Central East,2020-10-12,Retail,Individual,3577,Zora Rossetti,District of Columbia,Bath products,BP301,Mandarin and Olive Bath Salts,1,8.5,8.5
1107362,900013649,John Ashwin,Senior Sales Representative,Central East,2020-11-04,Wholesale,Business,1191,Metz Inc,Virginia,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,8,234.0,1872.0
1107358,900013649,John Ashwin,Senior Sales Representative,Central East,2020-11-04,Retail,Individual,1272,Giacinta Semered,District of Columbia,Gift Basket,GB302,Scented Olive Oil Bath Soap Gift Basket,4,45.0,180.0
1107359,900013649,John Ashwin,Senior Sales Representative,Central East,2020-11-04,Retail,Individual,2625,Patsy Colthard,Virginia,Bath products,BP105,Lavender and Olive Oil Lotion,2,9.99,19.98
1107375,900013649,John Ashwin,Senior Sales Representative,Central East,2020-11-07,Retail,Individual,1527,Tudor Walford,Kentucky,Olive Oil,OO606,Basil Extra Virgin Olive Oil 6pk,2,123.0,246.0
1107381,900013649,John Ashwin,Senior Sales Representative,Central East,2020-11-08,Retail,Individual,3933,Lea Poland,Kentucky,Gift Basket,GB300,Deluxe Bath Gift Basket,4,115.0,460.0
1107407,900013649,John Ashwin,Senior Sales Representative,Central East,2020-11-11,Retail,Individual,2511,Lazaro Philip,Maryland,Bath products,BP500,Vanilla and Olive Oil Body Soap,2,7.45,14.9
1107468,900013649,John Ashwin,Senior Sales Representative,Central East,2020-11-19,Retail,Individual,3590,Patricia Sherrott,Delaware,Olive Oil,OO602,Extra Virgin Olive Oil - Medium 6pk,1,114.0,114.0
1107488,900013649,John Ashwin,Senior Sales Representative,Central East,2020-11-22,Retail,Individual,2281,Cristabel Grzelak,Tennessee,Olive Oil,OO200,Extra Virgin Olive Oil - Bold 2pk,3,17.5,52.5
1107520,900013649,John Ashwin,Senior Sales Representative,Central East,2020-11-25,Wholesale,Business,1138,Kunde Group,North Carolina,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,13,234.0,3042.0
1107542,900013649,John Ashwin,Senior Sales Representative,Central East,2020-11-28,Retail,Individual,1474,Cliff Stanion,Virginia,Bath products,BP401,Assorted Olive Oil Bar Soap - 3 pk,1,14.5,14.5
1107541,900013649,John Ashwin,Senior Sales Representative,Central East,2020-11-28,Retail,Individual,2884,Arvy Castelijn,Virginia,Olive Oil,OO304,Extra Virgin Olive Oil - Medium,2,24.5,49.0
1107725,900013649,John Ashwin,Senior Sales Representative,Central East,2020-12-23,Wholesale,Business,3636,Parisian LLC,District of Columbia,Bath products,BP303,Mandarin and Olive Oil Bar Soap,13,5.99,77.87
1107882,900013649,John Ashwin,Senior Sales Representative,Central East,2021-01-14,Wholesale,Business,1921,Witting Inc,Maryland,Olive Oil,OO202,Extra Virgin Olive Oil - Medium 2pk,6,16.75,100.5
1107903,900013649,John Ashwin,Senior Sales Representative,Central East,2021-01-17,Retail,Individual,1817,Bunni Yerby,Kentucky,Gift Basket,GB300,Deluxe Bath Gift Basket,2,115.0,230.0
1102924,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-02-08,Wholesale,Business,2589,Dietrich Group,Texas,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,2,45.0,90.0
1103034,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-02-22,Wholesale,Business,2988,Hammes LLC,Texas,Gift Basket,GB300,Deluxe Bath Gift Basket,8,115.0,920.0
1103066,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-03-01,Retail,Individual,3875,Urbain Tourry,Texas,Bath products,BP100,Lavender and Olive Body Soap,4,7.45,29.8
1103094,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-03-07,Wholesale,Business,1541,Kohler Inc,Texas,Olive Oil,OO607,Garlic Extra Virgin Olive Oil 6pk,13,123.0,1599.0
1103121,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-03-13,Wholesale,Business,2279,Collins LLC,Texas,Olive Oil,OO607,Garlic Extra Virgin Olive Oil 6pk,13,123.0,1599.0
1103168,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-03-18,Retail,Individual,3231,Rubi Benedek,Texas,Olive Oil,OO203,Garlic Extra Virgin Olive Oil 2pk,2,45.0,90.0
1103218,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-03-24,Retail,Business,1981,Witting LLC,Oklahoma,Bath products,BP305,Mandarin and Olive Oil Lotion,1,9.99,9.99
1103237,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-03-27,Retail,Business,2541,Nitzsche LLC,Texas,Gift Basket,GB301,Scented Olive Oil Candle Gift Basket,4,19.5,78.0
1103276,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-04-02,Retail,Individual,1141,Rainer Hazart,Mississippi,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,2,234.0,468.0
1103279,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-04-03,Retail,Individual,3572,Edwin Rowan,Texas,Gift Basket,GB304,Scented Olive Oil Bath Salts Gift Basket,1,35.0,35.0
1103352,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-04-12,Retail,Individual,2936,Brnaby Waszczyk,Texas,Bath products,BP103,Lavender and Olive Oil Bar Soap,3,5.99,17.97
1103362,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-04-13,Retail,Individual,2515,Hazel Butlin,Missouri,Gift Basket,GB304,Scented Olive Oil Bath Salts Gift Basket,4,35.0,140.0
1103363,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-04-13,Retail,Individual,2150,Jacob Feldhammer,Louisiana,Olive Oil,OO303,Extra Virgin Olive Oil - Delicate,2,24.5,49.0
1103359,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-04-13,Retail,Individual,4006,Cello Gillion,Texas,Bath products,BP302,Mandarin and Olive Candle,2,6.99,13.98
1103374,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-04-14,Retail,Individual,3000,Kary Pedro,Texas,Olive Oil,OO604,Extra Virgin Olive Oil - Trio 6pk,3,114.0,342.0
1103383,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-04-15,Retail,Individual,3535,Harlan Faulconer,Texas,Olive Oil,OO301,Extra Virgin Olive Oil - Bold,3,24.5,73.5
1103387,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-04-16,Retail,Individual,2636,Shea Stronghill,Texas,Olive Oil,OO603,Extra Virgin Olive Oil - Delicate 6pk,1,114.0,114.0
1103391,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-04-17,Retail,Individual,2526,Rhody Hankey,Missouri,Olive Oil,OO605,Chili Extra Virgin Olive Oil 6pk,4,123.0,492.0
1103404,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-04-19,Retail,Individual,2586,Bary Daniely,Texas,Olive Oil,OO201,Extra Virgin Olive Oil - Delicate 2pk,3,45.0,135.0
1103405,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-04-19,Retail,Individual,3406,Petrina Attle,Texas,Bath products,BP101,Lavender and Olive Bath Salts,4,8.5,34.0
1103490,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-04-30,Retail,Individual,2267,Adelaide Harriagn,Texas,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,2,30.0,60.0
1103507,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-05-02,Retail,Individual,2584,Rodi Barff,Texas,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,1,234.0,234.0
1103520,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-05-03,Retail,Individual,3221,Everett Silman,Texas,Olive Oil,OO207,Basil Extra Virgin Olive Oil 2pk,2,45.0,90.0
1103531,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-05-05,Retail,Individual,3768,Cherey Caitlin,Texas,Bath products,BP301,Mandarin and Olive Bath Salts,1,8.5,8.5
1103541,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-05-06,Retail,Individual,1133,Dunn Tawton,New Mexico,Olive Oil,OO604,Extra Virgin Olive Oil - Trio 6pk,1,114.0,114.0
1103589,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-05-13,Retail,Individual,2526,Rhody Hankey,Missouri,Olive Oil,OO205,Rosemary Extra Virgin Olive Oil 2pk,1,45.0,45.0
1103640,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-05-21,Retail,Individual,2384,Agathe Roadknight,Missouri,Olive Oil,OO605,Chili Extra Virgin Olive Oil 6pk,1,123.0,123.0
1103666,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-05-25,Retail,Individual,1241,Persis Christer,Texas,Olive Oil,OO202,Extra Virgin Olive Oil - Medium 2pk,4,16.75,67.0
1103681,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-05-26,Wholesale,Business,2690,Treutel LLC,Arkansas,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,13,234.0,3042.0
1103674,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-05-26,Retail,Individual,1306,Burnard Stichel,Texas,Olive Oil,OO604,Extra Virgin Olive Oil - Trio 6pk,1,114.0,114.0
1103683,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-05-26,Retail,Individual,2366,Crin Mahady,Texas,Olive Oil,OO604,Extra Virgin Olive Oil - Trio 6pk,2,114.0,228.0
1103690,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-05-28,Retail,Individual,3697,Keri Kingwell,Texas,Bath products,BP105,Lavender and Olive Oil Lotion,3,9.99,29.97
1103696,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-05-29,Retail,Individual,2150,Jacob Feldhammer,Louisiana,Bath products,BP503,Vanilla and Olive Oil Bar Soap,3,5.99,17.97
1103754,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-06-08,Wholesale,Business,2589,Dietrich Group,Texas,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,13,234.0,3042.0
1103825,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-06-18,Wholesale,Business,1501,Turner Inc,Texas,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,8,234.0,1872.0
1103836,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-06-19,Retail,Business,2646,Lueilwitz Inc,Missouri,Olive Oil,OO602,Extra Virgin Olive Oil - Medium 6pk,4,114.0,456.0
1103832,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-06-19,Retail,Individual,2373,Farr Lorincz,Texas,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,4,234.0,936.0
1103953,900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,2019-07-05,Retail,Individual,2334,Massimo Ells,Texas,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,4,234.0,936.0
